"","result_1a_slope","result_1a_se","result_1b_p","result_1c_AIC","result_1d_slope","result_1d_se","result_1e_p","result_1f_AIC","result_2a_slope","result_2a_se","result_2b_p","result_2c_AIC","result_2d_slope","result_2d_se","result_2e_p","result_2f_AIC","result_3a_slope","result_3a_se","result_3b_p","result_3c_AIC","result_3d_slope","result_3d_se","result_3e_p","result_3f_AIC"
"871",-0.111977541387697,0.0234350055710186,1.2811785332493e-05,-160.578300573926,-0.0916242048621034,0.0209828111359407,5.38282822689519e-05,-171.46220182975,0.710807400814468,0.0544650279402174,9.13175227703686e-19,-58.5190421388351,0.787762675785026,0.0488718505943642,6.80497487460099e-23,-70.8187021861509,-1.52103407778078e-11,0.0544650279394392,0.999999999778151,-58.5190421388351,1.09507453534564e-10,0.0488718506004969,0.999999998219999,-70.8187021861509
"872",-0.100153809244386,0.0157741473321346,3.8298537222483e-08,-166.790150698962,-0.0932857717171295,0.0208349749515899,3.67671634651558e-05,-172.216790310501,0.759215655031066,0.0357575378173351,9.48274750091852e-29,-64.5235797400739,0.78300932674932,0.0480926504605308,4.24913563357479e-23,-72.5238394895964,-4.67088016338006e-11,0.0357575378008303,0.999999998962313,-64.5235797400739,-1.6079782983084e-11,0.048092650459428,0.999999999734395,-72.5238394895965
"873",-0.102629591609584,0.0212896911189349,1.10203724267586e-05,-173.456697093213,-0.0900170327076621,0.0210558399034446,7.3529566253948e-05,-171.12075002025,0.741707071050924,0.0494025240540043,1.82688546791746e-21,-71.1571499486017,0.791616921936734,0.0478328370543074,1.96355153407017e-23,-73.3824514585862,-1.47015858271489e-10,0.0494025240431748,0.999999997635984,-71.1571499486016,1.02996957867506e-10,0.0478328370617316,0.999999998289459,-73.3824514585862
"874",-0.138698541553031,0.0193776233007573,1.73753677472678e-09,-155.343629917492,-0.0951583109808151,0.0206891311319275,2.40466053145547e-05,-172.517118575175,0.671330081749521,0.0358643955457656,5.13967751420621e-26,-67.1480131932196,0.773658912406601,0.0467401197880385,1.94845730952006e-23,-74.2445969849572,2.20130433391356e-10,0.0358643955952963,0.999999995124132,-67.1480131932196,-2.63278662441985e-11,0.0467401197860253,0.999999999552533,-74.2445969849572
"875",-0.156762901721963,0.0218227109520328,1.57365307830206e-09,-156.162580225963,-0.0972835780501798,0.0209096190978053,1.99609732816506e-05,-172.552116922225,0.673113991917965,0.0445065750483226,1.30664680794973e-21,-65.4264634027352,0.771918026017242,0.0476979006382328,5.64096075523065e-23,-74.0059680549718,4.97086546335324e-11,0.0445065750558183,0.999999999112756,-65.4264634027352,1.16180112417078e-10,0.0476979006452197,0.999999998065058,-74.0059680549718
"876",-0.0817101239642812,0.0207450783267333,0.000225699653440559,-175.55378437128,-0.0884215227369641,0.0208768951903236,8.41365453128657e-05,-171.014852344626,0.785849303741763,0.0493169438527945,1.16582209353264e-22,-69.9803810563058,0.79285966559866,0.0477685194558011,1.7103719453783e-23,-71.7835047788662,1.5846039536329e-10,0.0493169438676752,0.999999997447534,-69.9803810563058,-3.7659189366617e-12,0.0477685194553354,0.999999999937373,-71.7835047788662
"877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878",-0.0962178841252218,0.0241148452065934,0.00019079148208668,-153.376793504183,-0.0919018774299216,0.0211393941886149,5.74850176573585e-05,-170.833034636994,0.737678798239541,0.0533160651071659,7.16904772328033e-20,-55.7435599530499,0.787383692205232,0.0495663018158646,1.34697833204728e-22,-69.8235171750827,-7.18388700663442e-12,0.0533160651067437,0.999999999892962,-55.7435599530498,-3.49996126857845e-11,0.0495663018143755,0.999999999439066,-69.8235171750827
"879",-0.10706874351173,0.0244598615182466,5.18918137276885e-05,-154.992765469953,-0.0926213412616305,0.0206259129095033,3.51286119818094e-05,-172.104162524378,0.712603282467007,0.052092993193113,1.18302256478273e-19,-62.062592651024,0.784768177773571,0.0474698279247948,2.06568434135483e-23,-72.3490666749503,-1.88725448425574e-10,0.0520929931826926,0.999999997122028,-62.062592651024,-4.38845305179238e-12,0.0474698279244985,0.999999999926561,-72.3490666749503
"880",-0.116536734788303,0.0223822404884198,2.74161886708244e-06,-163.88275112012,-0.0911201997102401,0.0209061579277961,5.53413406036612e-05,-171.416997250087,0.718522703919157,0.051947582390882,7.26739143579282e-20,-62.1755105548626,0.782999251744595,0.0478605821961182,3.38511967497405e-23,-72.1827151259897,7.25662720655698e-10,0.0519475824507085,0.999999988903019,-62.1755105548626,-1.65102680531933e-10,0.0478605821827486,0.999999997259616,-72.1827151259897
"881",-0.104424719287454,0.0249907587771908,0.000101904946732915,-150.872386665494,-0.0915327445251187,0.0212493042891615,6.58588321077139e-05,-171.073405870494,0.726702543286266,0.0574153127529366,3.37008351570439e-18,-51.4248574153153,0.791851801992645,0.0502162391445444,1.89900550881119e-22,-69.5894345908014,2.93856247021117e-10,0.0574153127613833,0.999999995934232,-51.4248574153153,4.36950006068382e-12,0.0502162391446092,0.999999999930877,-69.5894345908014
"882",-0.0991051857165742,0.0241577518900522,0.000131472156914703,-154.869953605293,-0.090966183690041,0.0209739447185361,5.95477841852839e-05,-171.659788653495,0.747059150902826,0.0533290553596819,4.14226738608777e-20,-57.3703603336544,0.798953438087739,0.0486504596496585,2.82913435094831e-23,-71.7676727440025,2.10115767878694e-10,0.0533290553732377,0.999999996870103,-57.3703603336544,-1.54188867299206e-12,0.0486504596495494,0.999999999974823,-71.7676727440025
"883",-0.0984892860648385,0.0235865895685753,0.000102897871144889,-165.479152150963,-0.0904148619554506,0.0208766952533541,6.08226988737906e-05,-171.789827424811,0.74669656077943,0.0543501345855172,9.78522530176992e-20,-65.2540247926935,0.791883664829585,0.0477999601493853,1.87056699030569e-23,-73.2543519846966,-3.08287306990786e-09,0.0543501344324202,0.999999954940084,-65.2540247926936,-2.8329841082379e-11,0.0477999601473612,0.999999999529183,-73.2543519846966
"884",-0.0928874991513545,0.022191925673453,9.94978045825673e-05,-172.519703882377,-0.0914067110655555,0.020955053752328,5.46818595181327e-05,-171.695893066386,0.751482043016688,0.0514935869670442,6.62684320151755e-21,-69.8419684301903,0.784726304674165,0.0479104601063293,3.2046211738431e-23,-73.08299021046,-3.08827744675409e-12,0.0514935869668172,0.999999999952357,-69.8419684301902,-2.96632082184539e-11,0.0479104601044943,0.999999999508161,-73.08299021046
"885",-0.0603093591769399,0.0252258083667536,0.0201381465934566,-148.759218334031,-0.0959861719104474,0.0208991268269523,2.46081019003679e-05,-172.292436670114,0.685608819558229,0.056478370099617,1.93316675657944e-17,-55.9299195704523,0.773820483115471,0.0480506901189898,7.10238184900053e-23,-73.3125491946211,-7.23833247406086e-12,0.0564783700993598,0.99999999989819,-55.9299195704524,-9.57687530751186e-12,0.0480506901185797,0.999999999841671,-73.3125491946211
"886",-0.101923324817625,0.0239083102434403,7.66014682251404e-05,-161.89372434533,-0.0887936916195103,0.0210418191605964,8.86618719420813e-05,-170.728308431353,0.711595319618728,0.0557378262019408,2.33625670976349e-18,-59.907409594028,0.792851537935028,0.0481188802411131,2.4183995623525e-23,-72.2754261219029,-8.35534359919363e-11,0.0557378261986825,0.99999999880917,-59.907409594028,-5.64190150097385e-11,0.0481188802381104,0.999999999068581,-72.2754261219029
"887",-0.127857569380447,0.0221816309060543,3.48971247336635e-07,-159.689434514012,-0.0914483745884918,0.0209724809292282,5.49893245451201e-05,-170.666471347119,0.704880444710799,0.0472790075009318,2.51326289700954e-21,-63.1457599497334,0.785958517855204,0.0479686094893773,3.15123677408309e-23,-71.4476070151962,-6.77287293891887e-11,0.0472790074917597,0.999999998862006,-63.1457599497334,-1.92938644765961e-11,0.0479686094875972,0.99999999968048,-71.4476070151963
