"","pp","magnitude.of.theta2","naive.SE.of.theta2","rel.location"
"1",0.0288918252919539,1.34327813004175,0.0440136655983727,0.25605627565711
"2",0.0487482589907503,3.14570797341894,0.0437109622133776,0.393464640276764
"3",0.0237491518160066,1.5575247138751,0.0522203686180377,0.010137339117698
"4",0.0499982143494875,1.68586915463454,0.0311813839725424,47.3963507469828
"5",0.0294989464661976,1.93399057765205,0.0441938181350522,0.185980109998974
"6",0.0226420484982679,2.38568630331109,0.0461106413871143,0.568559104466314
"7",0.045462662047784,2.49814180850095,0.0457505676609628,4.17900069738111
"8",0.0161422806328345,2.0710952227174,0.0332471918600634,0.0572179415431496
"9",0.0424627691868148,1.3157215938453,0.054323714730501,0.376502101222821
"10",0.0313917360094282,2.19576840349489,0.0290377858206479,0.169079553701877
"11",0.0313917360094282,2.08714182344366,0.055974531979859,0.232980496600525
"12",0.019320738545052,2.06698064251656,0.0382539089105212,1.03337036075185
"13",0.0279632870254634,2.57025463998002,0.0450271404841459,4.7491261890379
"14",0.0231420306417628,2.00459730553465,0.033198239425668,0.756026579648416
"15",0.0501410663904861,1.81153969164572,0.0514591370843468,9.08092222755431
"16",0.0341773508088997,1.22485397691133,0.0437050063576902,1.16499630671842
"17",0.0407128316845827,0.292416219240568,0.0575774131661932,27.3125028142449
"18",0.0509624656262276,1.73441784090485,0.0391656873808454,2.86303822291807
"19",0.044391271740295,1.3236694239401,0.038298850822648,47.3273922672703
"20",0.0449626799042891,1.06425854747746,0.0339590721453991,1250.63394231132
"21",0.0447126888325417,1.55125103120798,0.0472405981067855,0.0549098932854237
"22",0.0328202564194136,1.27231029467113,0.0308462994001241,0.114083207590962
"23",0.0321059962144209,2.00462717500574,0.0537841616122741,0.0602718375405044
"24",0.041069961787079,0.821836192880528,0.026238442231476,0.718143930373427
"25",0.0416413699510732,1.4212333513616,0.0247921600964823,2.8134010171406
"26",0.0333916645834077,0.842488791212136,0.0474783953544558,3.35020592283588
"27",0.0508910396057284,0.943589616326034,0.0161014538700018,1.14206663202377
"28",0.0300703546301918,1.2559035670134,0.0387488273976164,0.039691965673655
"29",0.0386771901003536,1.05362624260494,0.0207602049714849,0.630604979640152
"30",0.0260347844719831,2.32712491628771,0.0345482570614336,0.140361538803415
"31",0.0422127781150673,1.67227170635339,0.040789944525757,4.19884123508897
"32",0.046141209242527,2.13531599363623,0.0448402444582915,0.0429147904131276
"33",0.0421770651048177,1.72089948724093,0.0466604301710229,1.72828919806344
"34",0.0310703189171815,2.24734166382486,0.0671333309651301,0.173856804474156
"35",0.0350701760651405,0.990676558362467,0.0505338037993175,5.22829378249656
