"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-95.5365070435143,3.32165949982236,0.0198503578557641,0.156100634675622,452.794230990526
"prior",-41.1287468580228,9.47447356179646,0.0566197982384088,0.381156117242077,617.880355878565
"alpha",0.120313699774242,0.0251738193694978,0.000150439659184701,0.000743882007905762,1145.22313831716
"sig2",0.43500165955341,0.101223735945542,0.0006049167237412,0.0018640349709232,2948.87669042906
"k",5.438627191886,2.05791833821441,0.0122981947588788,0.082598518615364,620.742895330005
"ntheta",6.438627191886,2.05791833821441,0.0122981947588788,0.082598518615364,620.742895330005
"root",0.191526335209446,0.531656294471667,0.00317719733226615,0.0162909401949148,1065.04907937962
"all theta",0.9230560018986,1.5527939430398,NA,NA,NA
