"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-102.227861792802,2.82674739237034,0.0168927451201426,0.104573998697682,730.678907361448
"prior",-40.4675072335068,9.52377211851248,0.056914408204493,0.382953654644124,618.47984788986
"alpha",0.132476974933268,0.0200102770388873,0.000119582142611588,0.000385668109419001,2692.02286956349
"sig2",0.596268960011411,0.131894194049301,0.00078820449570952,0.00218835728280197,3632.57759120543
"k",5.30377486518339,2.06434087540889,0.0123365760745011,0.0830695976297011,617.559220396869
"ntheta",6.30377486518339,2.06434087540889,0.0123365760745011,0.0830695976297011,617.559220396869
"root",0.0847872317360721,0.570948195028147,0.00341200715757212,0.0198327777616223,828.755298335302
"all theta",1.06215732940511,1.57986437656484,NA,NA,NA
