"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-101.502054123943,2.77975198353313,0.0166118988494618,0.103995962114277,714.462013759989
"prior",-40.2157176177625,9.57103631549327,0.0571968607628856,0.387267775817864,610.794623647107
"alpha",0.123251769946937,0.0218492290235346,0.000130571786485913,0.000457789409561538,2277.93197543725
"sig2",0.545151321735745,0.121760151349256,0.000727643088337018,0.0020468611504811,3538.61726589544
"k",5.23749151816007,2.07478640384495,0.0123989989319491,0.0840788051118684,608.93890874675
"ntheta",6.23749151816007,2.07478640384495,0.0123989989319491,0.0840788051118684,608.93890874675
"root",0.203054194991377,0.519810661914438,0.00310640740172045,0.0150723493468003,1189.40144830073
"all theta",1.07592607477374,1.58768378431767,NA,NA,NA
