"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-98.6854595021389,3.05595374570385,0.0182624906153471,0.116764983549988,684.964885608619
"prior",-40.661600487881,9.57561012682842,0.0572241940256033,0.3937772214985,591.332474742792
"alpha",0.148626374047859,0.0110160553708624,6.58323471392015e-05,0.000143046960913964,5930.54969442962
"sig2",0.540490510674739,0.122353564247683,0.000731189345378303,0.00272031167506864,2023.00017108745
"k",5.37591514588765,2.06723691688055,0.0123538829235568,0.0847036897804485,595.62901569375
"ntheta",6.37591514588765,2.06723691688055,0.0123538829235568,0.0847036897804485,595.62901569375
"root",0.0127300004834863,0.506811027173983,0.00302872111219979,0.0157720781646988,1032.557557919
"all theta",1.00828564160966,1.62223930219292,NA,NA,NA
