"","pp","magnitude.of.theta2","naive.SE.of.theta2","rel.location"
"1",0.0308917538659334,1.99493738837451,0.0530614240187353,0.25255970824178
"2",0.0309988928966823,1.93843510120369,0.0460736512657718,0.340713921595145
"3",0.0308560408556837,1.79430619499609,0.04140311495578,0.00702609116240278
"4",0.0292489553944502,1.90776997819535,0.06772178389631,45.4877214530457
"5",0.0437484375558016,1.84688622666939,0.0421343870376313,0.0999190131542654
"6",0.0383557730081069,2.49657043804169,0.0389969356769034,1.02782561989992
"7",0.04585550516053,2.61676779681437,0.0475760859865054,0.671897226126991
"8",0.0352130281061391,2.72781886410319,0.0344565256686168,0.0278665979158207
"9",0.0250348201849934,2.31350207437918,0.0707442524126845,0.0314092825514879
"10",0.0253919502874897,2.46524864580194,0.039053259313882,2.04662438426811
"11",0.0361058533623799,1.74232458555617,0.064283009114847,0.362810758360437
"12",0.0391414592335988,2.55591122282827,0.0269420802376823,0.117360666028547
"13",0.0305703367736867,2.18035720574449,0.0419687980352142,3.07724066375035
"14",0.063604871254598,2.79353248863812,0.0239359622111848,0.460359084147386
"15",0.0241777079390022,1.52431058489618,0.0732775074337021,9.10802199205002
"16",0.055998000071426,1.51514600413672,0.0387967585873297,1.69813291977238
"17",0.0390343202028499,2.0275835427694,0.0434684497444479,23.9652611864474
"18",0.0329631084604121,2.11692885568345,0.0459806997271154,0.532609577989329
"19",0.040391414592336,1.82544633575307,0.0379817628136252,52.7350814827223
"20",0.03707010463912,1.18651609672703,0.0453823476770425,1306.37449924851
"21",0.0481768508267562,1.52838187167253,0.0604809819476174,0.0447443247406206
"22",0.042248491125317,1.08986601592602,0.0342032761983578,0.10428947120794
"23",0.0592121709938931,2.17990881599483,0.0421435158340964,0.0343922534779007
"24",0.0572479554301632,0.80306980023085,0.0249432106902335,0.369615829518094
"25",0.0206778329345381,1.18159573144161,0.0348520120241361,1.70347081954546
"26",0.0294989464661976,0.805595018512215,0.0424209125072584,4.34921267868951
"27",0.0505696225134817,1.20782301852419,0.018505216957519,9.32305176404181
"28",0.0289275383022035,1.98130896604436,0.0442886817524435,0.95128555228309
"29",0.0347130459626442,1.43865066142204,0.0209101708760325,0.0686960800523359
"30",0.0591764579836434,2.57299855251466,0.0208173627037056,0.0217873324636905
"31",0.0371772436698689,1.41593162167401,0.0550672740926662,0.344054146601496
"32",0.0356415842291347,2.88192064018759,0.0675685751011897,0.238182434898924
"33",0.0434270204635549,1.93204979222508,0.0439302532539355,3.18005485074623
"34",0.0351416020856398,1.44872903675757,0.0572473198237009,0.0681259546756257
"35",0.0429627513303096,1.72151532877445,0.0505445255195902,0.524738629445796
"36",0.0356415842291347,1.55041042069688,0.0578502878885424,0.497204737655556
"37",0.0456055140887825,0.600749183029387,0.0448356543316417,0.241488255092238
"38",0.0256419413592372,1.52730947644021,0.0657788555584356,1.57633281294915
"39",0.0569265383379165,1.71905427015464,0.040317743406435,21.7431944355215
"40",0.0536052283847005,1.55832569267002,0.0416581043026587,8.611728942422
"41",0.03999857147959,1.33977816198802,0.0461916921516083,1.3123716335392
"42",0.0160708546123353,1.2686838868717,0.0712610693884851,0.228899386299487
"43",0.0346773329523946,2.44691783433946,0.0696578714860019,0.0579402874025612
"44",0.0320345701939216,1.92551222962234,0.0327138942905871,0.901339405955419
"45",0.029463233455948,2.00090315061456,0.0342371304782199,0.254155153804828
"46",0.0438198635763008,2.20806679497261,0.0509715108963169,0.346965600079289
"47",0.0169636798685761,1.96225689744096,0.0508301915996686,0.608464453420122
"48",0.034927324024142,2.03492732377832,0.0247022789239969,0.0193668186267878
"49",0.0344987679011464,2.02856017371717,0.043344518816674,0.492415635698535
"50",0.0348916110138924,1.83402154464553,0.0177745665473393,0.178786042644279
"51",0.0394985893360951,1.33027727223439,0.0581892690230541,0.0353612359720584
"52",0.040391414592336,1.43063077426964,0.0454111859982066,3.99982590094606
"53",0.0408556837255812,1.06441980661636,0.0527555451805852,1.09565147917763
"54",0.0202849898217921,0.962588531425272,0.0539409387090525,0.185241280918798
"55",0.0429627513303096,1.56303547475414,0.0563391250348939,8.04961057805867
"56",0.0328202564194136,0.660956211589142,0.0564450412496649,0.472060734299706
"57",0.0338916467269026,1.03192645317556,0.0409884110695772,0.0149855263716755
"58",0.0552837398664333,0.480521732087093,0.0377633438174172,23.4527074166001
"59",0.0354273061676369,0.621653193286813,0.0286237565649348,0.0220611030190001
"60",0.0615335166601193,0.338459571909394,0.0308531755105437,0.452792545456495
"61",0.153530231063176,0.357296104083393,0.0106279826346683,0.0616134678622767
"62",0.0454983750580336,2.1007838546003,0.0197597496823678,3.79894220343391
"63",0.0337487946859041,1.43382642995261,0.0382174380788514,6.11394427989705
"64",0.0325345523374165,1.64377694911771,0.0569549624389032,0.0574171058803796
"65",0.0275704439127174,1.75359468922371,0.0605697377787463,0.170185287653948
"66",0.0366058355058748,1.43367599379871,0.0243973348835992,1.23249037096442
"67",0.0476411556730117,1.63448584085623,0.0132258829689211,2.32388739196378
"68",0.0334988036141566,2.4052033071331,0.0613406219145251,4.48901533619922
"69",0.0474625906217635,1.89000098403294,0.0521191299287814,0.267942483827921
"70",0.060783543444877,1.97590986253564,0.017073544484956,3.27543881000683
"71",0.039605728366844,1.28400913878353,0.0591940827441779,0.444445433887073
"72",0.0688546837612942,1.82945101282665,0.0127763935022187,0.0863263711934393
"73",0.0310346059069319,2.08728313382466,0.0533717185340154,1.83710357896736
"74",0.101960644262705,1.93887254330826,0.0140840551181456,0.938864046991
"75",0.0489625370522481,1.16998463141065,0.0506465460295785,0.0525296221837112
"76",0.0398914324488411,0.217818645565017,0.0593244217204315,1.99168382753864
"77",0.0348201849933931,-0.53468766223026,0.0605592325936712,0.0111457011045357
"78",0.291525302667762,2.08184109107999,0.00660939325721443,0.485672863754558
"79",0.0326416913681654,0.579996604413696,0.0445107728726284,0.484687483481853
"80",0.143066319060034,1.71178025630769,0.0148946880840619,0.178153112773637
"81",0.0539266454769473,-1.42752724029219,0.03567094728341,0.764472181519802
"82",0.0432484554123067,-0.069207737318325,0.057461003919771,0.144120121296734
"83",0.0312131709581801,-0.133582285854434,0.0518323153914915,2.22957446551633
"84",0.0416413699510732,0.582162704620843,0.0585250551494194,2.63344747352646
"85",0.0665690511053177,0.519040338062552,0.0437861417920632,0.579232159129518
"86",0.0408199707153316,0.928025919674407,0.0442521054185211,4.09647593915834
"87",0.0218206492625263,1.25046431663685,0.0480149876192258,0.016754942905107
"88",0.0329631084604121,-0.450187750845053,0.0467724251597014,0.621919294112834
"89",0.0308560408556837,0.198123991719091,0.0332373534352435,0.270729821215
"90",0.0516767258312203,-1.05952521887772,0.033782818053804,0.175855217338339
"91",0.0702832041712796,-0.778880479067333,0.0218240425783874,0.352211936224153
"92",0.146209063962001,1.73963935022231,0.0124298388264478,0.589914834627433
"93",0.0325702653476662,0.904746420694338,0.0518347650283702,6.46672397925719
"94",0.0508553265954787,1.20211122575294,0.033249999079451,27.3291835421745
"95",0.0537123674154494,0.570374567793096,0.0490290777200355,0.00175028835816006
"96",0.0507124745544802,0.692801215995968,0.0263105737816383,0.255585268373269
"97",0.0549623227741866,0.1597368322582,0.0445357979458504,0.102861393362793
"98",0.0413556658690761,0.603899224018166,0.0286667116468855,0.00694824020138721
"99",0.028784686261205,0.254378851026456,0.0534566589602997,1.98073485053226
