"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-99.7824996463747,2.8873303011597,0.0172547907842078,0.112448489251754,659.303964266137
"prior",-40.5556241084877,9.6880895933849,0.0578963754044265,0.391539613871172,612.244477502955
"alpha",0.122303930541402,0.0236794238470331,0.000141509097247042,0.000581582425856026,1657.75258251756
"sig2",0.537058299054528,0.122051660007754,0.000729385154671494,0.00206002528992203,3510.28418233871
"k",5.31073890218206,2.0994834467768,0.0125465893578199,0.0848917775068883,611.636867414079
"ntheta",6.31073890218206,2.0994834467768,0.0125465893578199,0.0848917775068883,611.636867414079
"root",0.28507692430143,0.567114946646153,0.0033890995259691,0.0159941641255668,1257.24260707264
"all theta",0.96655257131788,1.54925188515505,NA,NA,NA
