"","pp","magnitude.of.theta2","naive.SE.of.theta2","rel.location"
"1",0.0365344094853755,1.26042580613577,0.0457333690199803,0.0478460615707786
"2",0.0420342130638192,2.13903805188659,0.0451104269223761,0.286243764561225
"3",0.0383914860183565,2.24421940194675,0.0539836340601372,0.00378374254772157
"4",0.0288203992714546,2.18755576852921,0.0496691260515204,33.8419399583057
"5",0.0360344273418806,1.68043643164127,0.0407038748419877,0.307554664153664
"6",0.0491053890932467,2.71272674122603,0.0439838891090808,0.153866399730613
"7",0.0306060497839363,1.95936586871641,0.0620260411313203,0.316115313109065
"8",0.0138209349666083,2.27072653137852,0.0673504041165177,0.183452825116599
"9",0.0459626441912789,1.25794621377889,0.0466406127396589,0.698750568913349
"10",0.0276418699332167,1.93144186589587,0.0344034537792135,0.353739933508041
"11",0.0251419592157423,1.70573430491127,0.0562157086241326,0.625027483752692
"12",0.029070390343202,2.191770168409,0.0369881272691933,2.30677281677746
"13",0.0255705153387379,2.01509799089378,0.0586617494195027,1.43034994976983
"14",0.0289632513124531,2.16388268090013,0.0298736113028918,1.76045045600516
"15",0.0453198100067855,1.58396792486041,0.0419634815578804,1.28129582694549
"16",0.042141352094568,1.87082578387611,0.0418274606025945,1.08095647085882
"17",0.0484268418985036,1.48026084840907,0.0398431063847298,24.2218555739985
"18",0.0336416556551552,1.99645997146622,0.0435215927517158,0.200313672221215
"19",0.0466769043962716,1.1889534004202,0.0411956149383123,42.0799512014062
"20",0.0260347844719831,1.24812622121252,0.0413446761213877,1566.20931867003
"21",0.0321417092246706,1.89773053031425,0.0644744719996969,0.030894015110142
"22",0.051319595728724,1.08387110632487,0.0255085049598966,0.093416041729359
"23",0.0463554873040249,1.73682482433027,0.046839750246018,0.0411923872105066
"24",0.0422127781150673,0.713399888119361,0.031073802705512,1.02081324743712
"25",0.0343559158601478,1.02424289892223,0.0307588377979968,2.10757967477943
"26",0.0419270740330702,0.897753709377269,0.0479463868818504,1.87142679678882
"27",0.0501053533802364,1.05224646236819,0.019728962996876,2.66992404319893
"28",0.0317845791221742,1.69143234497349,0.0355567989181259,0.0060129353674247
"29",0.0415342309203243,1.13009648630822,0.0174896775597325,0.0595736295983098
"30",0.0307489018249348,2.28748924906764,0.0244865418865052,0.0420883035261521
"31",0.0407485446948323,0.760769746142082,0.0553577315293799,1.41338582691689
"32",0.0398557194385915,2.88767895025838,0.0645822064022305,0.0796030594290171
"33",0.0388200421413521,2.2103130546146,0.0590536012265275,3.68689916810689
"34",0.0346059069318953,1.87548516320162,0.0486407418364413,0.0152399679129507
"35",0.0474625906217635,1.96353294361713,0.0383192050325095,5.03720840764267
"36",0.0326774043784151,2.23323187546206,0.0499704406292892,0.222754729158706
"37",0.0493910931752437,2.08973666877814,0.0465135198530632,0.144987836746707
"38",0.0346416199421449,2.26422569488438,0.0485460627203725,2.4578574416179
"39",0.0369272525981215,1.41722143341891,0.0550551786550916,14.4552056087112
"40",0.0337130816756544,1.56494978254392,0.0540111272822789,4.04736439778101
"41",0.0358915753008821,1.23782806731434,0.0337359658374568,0.601435226668952
"42",0.0223206314060212,1.781553384833,0.0654632130496657,0.0473910861764287
"43",0.0315345880504268,2.26021226032769,0.0739843684681771,0.0691352832265833
"44",0.022927752580265,1.62533624322484,0.0405536681752789,0.290746007231728
"45",0.0304989107531874,1.68961687304111,0.0370322951362225,0.587592762377031
"46",0.0463912003142745,1.38110304297282,0.0407142960658438,0.314934255814047
"47",0.0328202564194136,1.84119518666288,0.0373203623172283,1.79368597531684
"48",0.0186779043605586,1.40951144679923,0.0256487317332801,0.0362812516784613
"49",0.0333916645834077,1.93738701866411,0.0521665948762473,1.16037695532756
"50",0.0324988393271669,1.77723560224709,0.0200844900822649,0.334902883262609
"51",0.0325702653476662,1.2373212974272,0.063356633795657,0.0688684385009635
"52",0.0391414592335988,1.68461121257552,0.0553137377620868,5.60926944244958
"53",0.0440698546480483,0.604382077464738,0.0403576128986169,0.614206941484251
"54",0.0408199707153316,1.33280215945514,0.0294136581150196,0.287176719697331
"55",0.0327131173886647,0.965605082607714,0.0517493248556633,3.87679485178715
"56",0.0409985357665798,0.478344825642981,0.0501972820780177,0.788109219990852
"57",0.0369272525981215,0.111919850040868,0.0277766631387321,0.697660070274729
"58",0.0587121888503982,1.58796902538057,0.0450050910899817,0.0304755845615402
"59",0.0486768329702511,0.597143712254195,0.0279090297630178,0.538046012280826
"60",0.049855362308489,0.288347741993228,0.027143594025754,0.548851935300852
"61",0.154565908360416,0.443157066678646,0.0110657241032448,0.102051654204221
"62",0.031606014070926,1.95645833914094,0.0250568600546695,2.40770024987172
"63",0.0317488661119246,1.789326688924,0.0518466024288146,4.02692991339804
"64",0.0434984464840541,1.59457303247074,0.0531107385049518,0.0451240946687924
"65",0.037855790864612,2.14643854081934,0.0485956266521908,0.122321948386767
"66",0.0558551480304275,1.56406914839156,0.0134148739445931,0.621239700024776
"67",0.0292132423842006,1.6691287170534,0.0205904023558715,1.46765240190136
"68",0.0422842041355666,2.41538385699948,0.042263421395041,2.43031964376797
"69",0.0268204706974751,1.58605316385124,0.0681507788997749,0.119578603836271
"70",0.0922467054748045,1.93473942022454,0.0120760512293669,2.15304345880181
"71",0.046248348273276,1.63097834179099,0.0434689770757861,0.609526095089009
"72",0.102817756508696,1.92379316557093,0.0106518597206179,0.419151035513411
"73",0.0480697117960073,1.51488280303108,0.0381252207987188,0.754708797843183
"74",0.0841755651583872,1.82375882598397,0.0134147875031778,0.864933191350094
"75",0.0431413163815578,1.42552635301504,0.0520676082352099,0.065040843234822
"76",0.0271776007999714,0.101539955692585,0.0757850174640273,0.533863646078575
"77",0.0374272347416164,-0.320158425455252,0.0549795446003365,0.0409116689177312
"78",0.303596300132138,2.07390611314699,0.00706646588048857,1.6294678665061
