"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-101.311079385715,2.8289748888444,0.0169060567200025,0.107793104908917,688.773170142046
"prior",-40.1155223428197,9.84635444436557,0.0588421719040748,0.406746984542588,586.006248162713
"alpha",0.113838862599731,0.0231102714577091,0.000138107821889604,0.000599802980140115,1484.54325174414
"sig2",0.516445162329809,0.122805524295324,0.00073389027504393,0.00217618517333836,3184.52096999625
"k",5.20074283061319,2.13704255380056,0.0127710439460173,0.0884658355192744,583.546102960127
"ntheta",6.20074283061319,2.13704255380056,0.0127710439460173,0.0884658355192744,583.546102960127
"root",0.26186948468571,0.555349079415491,0.00331878627591306,0.0157747553395664,1239.38674779383
"all theta",1.01924417261137,1.54000519386878,NA,NA,NA
