"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-95.0638729359284,2.93415884743709,0.0175346398781686,0.116099235426911,638.717071366516
"prior",-42.0768658105761,9.76542701416376,0.0583585466408775,0.38759498679768,634.78429664278
"alpha",0.100809720615589,0.0286020465854662,0.000170926869584045,0.000897479051245064,1015.65352232364
"sig2",0.377163133837028,0.099297139701238,0.000593403314586818,0.00205811844902512,2327.73076108881
"k",5.58283632727403,2.12453449639888,0.0126962953405335,0.0848304999159883,627.225233230004
"ntheta",6.58283632727403,2.12453449639888,0.0126962953405335,0.0848304999159883,627.225233230004
"root",0.255827490896157,0.512610454373191,0.00306337869985105,0.0152757304646821,1126.08440660773
"all theta",0.952666139772506,1.58235077939408,NA,NA,NA
