"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-102.527219020881,2.72491783565191,0.0162842079894515,0.104377914533495,681.537241673294
"prior",-40.0531611313483,9.43164284381764,0.0563638403116122,0.382786535007447,607.101614945261
"alpha",0.125559169000965,0.0225308752776703,0.00013464532926667,0.000549475961205345,1681.35233814384
"sig2",0.573859373247417,0.129657923259186,0.000774840460218058,0.00208145536839315,3880.28760485464
"k",5.20834970179636,2.0449282893445,0.0122205657548689,0.0828676086417754,608.956896468307
"ntheta",6.20834970179636,2.0449282893445,0.0122205657548689,0.0828676086417754,608.956896468307
"root",0.246461497583749,0.548024121244086,0.0032750120597453,0.0177473655561583,953.523846938483
"all theta",1.01036575575725,1.52748038824069,NA,NA,NA
