"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-94.9666838407711,2.93641119429168,0.0175480999848054,0.119562833299446,603.172240503078
"prior",-40.4935990945894,9.88505230712155,0.059073431737902,0.40573829283744,593.561807097292
"alpha",0.0974760937785108,0.028487989201736,0.000170245258514862,0.00109002967715582,683.041274288339
"sig2",0.369252056819867,0.0984378025772994,0.000588267884712131,0.00247459610276376,1582.39598223161
"k",5.23367022606335,2.15562466676357,0.0128820913282224,0.0892403072939609,583.4775826229
"ntheta",6.23367022606335,2.15562466676357,0.0128820913282224,0.0892403072939609,583.4775826229
"root",0.396708065324954,0.478894347756047,0.00286189002171014,0.0130891680924042,1338.61390651442
"all theta",1.00177424045884,1.53232303384946,NA,NA,NA
