"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-93.3386635846646,3.10431962545363,0.0185515268699943,0.13896794203299,499.003519528495
"prior",-40.5958401087697,9.9040384982222,0.0591868939057389,0.407026131158083,592.079542807568
"alpha",0.104232120045953,0.0287024090262638,0.000171526639176689,0.00101693466410009,796.61888095
"sig2",0.393752870067995,0.100795366258515,0.000602356770927707,0.0020754918942343,2358.5172195166
"k",5.27724009856791,2.15761761072267,0.012894001233731,0.0894612727636691,581.672874135135
"ntheta",6.27724009856791,2.15761761072267,0.012894001233731,0.0894612727636691,581.672874135135
"root",0.295898920877238,0.520864192509409,0.0031127033388336,0.0158146349276752,1084.75250773476
"all theta",1.02858564763136,1.55750894484197,NA,NA,NA
