"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-94.814156171617,3.19311343311959,0.019082161890724,0.13782500694281,536.750734721633
"prior",-40.6281802795625,9.42604578742398,0.0563303920992476,0.366676263107934,660.835700085384
"alpha",0.0993735609606888,0.0261541524441255,0.000156298165256814,0.000803826148312257,1058.66131185319
"sig2",0.380774313981059,0.100015943659976,0.00059769891316032,0.00201922185275294,2453.41151036416
"k",5.27102603478447,2.04593834062603,0.0122266018580252,0.0792216186660056,666.956729146106
"ntheta",6.27102603478447,2.04593834062603,0.0122266018580252,0.0792216186660056,666.956729146106
"root",0.365472511977192,0.478167106516167,0.00285754400163798,0.0128171865574843,1391.79087065781
"all theta",0.977453857706507,1.55866172111069,NA,NA,NA
