"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-99.9392346470373,3.56283540368468,0.0212916338198148,0.155333052262684,526.094505641638
"prior",-40.3497461862559,9.66627055086378,0.0577659840135757,0.396935099237932,593.033034734754
"alpha",0.148807336919781,0.0184661761335364,0.000110354539499871,0.000418834680918339,1943.87652980805
"sig2",0.541504985759942,0.127290870530966,0.000760694867112825,0.00310270810873784,1683.11066465342
"k",5.3214885182672,2.10186957899185,0.0125608489706317,0.0865096873540321,590.312587737369
"ntheta",6.3214885182672,2.10186957899185,0.0125608489706317,0.0865096873540321,590.312587737369
"root",0.0364597673884603,0.559308647899192,0.00334244880103343,0.017917107552748,974.467293613311
"all theta",0.964010344546012,1.52172304187593,NA,NA,NA
