"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-95.2202269365493,3.15915646322261,0.0188792338048716,0.125017246027473,638.561037369506
"prior",-39.5601066494563,9.53066615760299,0.0569556072325768,0.39585575639876,579.659002473973
"alpha",0.127480498716509,0.0177595073530798,0.000106131461192684,0.000346609380915741,2625.31369083903
"sig2",0.474703501089455,0.106240098193103,0.000634894686790565,0.00194689011431925,2977.78986201703
"k",5.12142423484876,2.06474797494854,0.0123390089161411,0.0855988472795774,581.832886813319
"ntheta",6.12142423484876,2.06474797494854,0.0123390089161411,0.0855988472795774,581.832886813319
"root",0.21764452387195,0.499326779634141,0.00298399497697885,0.014584760289164,1172.11743467556
"all theta",1.01333279090099,1.53115815032678,NA,NA,NA
