"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-97.7334155572617,3.01076775667713,0.0179924575031948,0.126921091034872,562.71296221789
"prior",-40.4711758741766,9.67973057525419,0.0578464216083717,0.400597531504453,583.86171830314
"alpha",0.120907749761842,0.0252572055156308,0.000150937977823635,0.000750804466732105,1131.66243717426
"sig2",0.465521091382073,0.108765095910643,0.00064998416489054,0.00195750672357201,3087.25547466064
"k",5.29031106031927,2.09902240332651,0.01254383414541,0.0866618947782495,586.648260680995
"ntheta",6.29031106031927,2.09902240332651,0.01254383414541,0.0866618947782495,586.648260680995
"root",0.204403119663944,0.520415733669595,0.00311002333251315,0.0156315148803013,1108.40556955945
"all theta",0.981309776603327,1.57954560214238,NA,NA,NA
