"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-94.9314381349491,3.83574788037953,0.0229225686961877,0.188174505491302,415.507187450459
"prior",-40.8552817152467,9.72706516356113,0.0581292948278869,0.394679368175921,607.400020227064
"alpha",0.144008095610942,0.0245949069582834,0.000146980057581838,0.000689900145658533,1270.91906527945
"sig2",0.449907173118956,0.107750397902513,0.000643920292727248,0.00257222196411312,1754.77274574787
"k",5.43237741509232,2.11742942735726,0.0126538351897945,0.0861104450877186,604.653012432462
"ntheta",6.43237741509232,2.11742942735726,0.0126538351897945,0.0861104450877186,604.653012432462
"root",0.0873402190314155,0.490650701333346,0.00293214641782803,0.0137191953781251,1279.05012905883
"all theta",0.965679665340811,1.50449106412222,NA,NA,NA
