"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-96.8242781666261,3.08692857176749,0.0184475973013022,0.140454692259289,483.037286398252
"prior",-40.5281360019498,9.73908012046722,0.0582010966468934,0.392878420967695,614.496659080509
"alpha",0.109158079548738,0.0274071523799073,0.000163786138397904,0.000927774847771922,872.655117455074
"sig2",0.425273638954685,0.105812692092389,0.000632340492403885,0.00207477121494782,2600.96854277858
"k",5.27763294168065,2.1148934582366,0.0126386801461908,0.085350517486589,613.994768064343
"ntheta",6.27763294168065,2.1148934582366,0.0126386801461908,0.085350517486589,613.994768064343
"root",0.258948753026946,0.491249099723699,0.0029357224683502,0.0137165381067255,1282.66872694829
"all theta",1.08538996564294,1.57341034831922,NA,NA,NA
