"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-95.9451741980189,3.02828436464588,0.0180971373888416,0.120114890154967,635.623011443526
"prior",-40.1335296365771,9.84299451502674,0.0588220928442706,0.421969642202194,544.116719468499
"alpha",0.141610831886577,0.0154916135316209,9.25784453169626e-05,0.000244813979448494,4004.24720809357
"sig2",0.476030186578471,0.105550887644749,0.000630775939512728,0.00234346853213144,2028.64253584304
"k",5.26927609728224,2.13432540552288,0.0127548061691886,0.0914696640257491,544.461405715661
"ntheta",6.26927609728224,2.13432540552288,0.0127548061691886,0.0914696640257491,544.461405715661
"root",0.02239965480114,0.444783577098009,0.00265804281692164,0.013367161441809,1107.1822124769
"all theta",1.03137123798351,1.54107005691986,NA,NA,NA
