"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-94.5574298750007,2.9488455242509,0.0176224079924144,0.121727174338899,586.852506006499
"prior",-39.7163603407595,9.59388996255678,0.0573334349880716,0.388310333435788,610.423957736671
"alpha",0.108944500655427,0.0269744768418684,0.000161200453662317,0.000872493945812886,955.83123132391
"sig2",0.399866741383775,0.099559448137964,0.000594970879335063,0.00201947135078995,2430.46610253741
"k",5.10903182029213,2.09228280877139,0.012503558083481,0.0844956178025848,613.158004219404
"ntheta",6.10903182029213,2.09228280877139,0.012503558083481,0.0844956178025848,613.158004219404
"root",0.284665420000276,0.483305218374857,0.00288824954478694,0.0142083854679513,1157.05367760069
"all theta",0.906595333774159,1.50856737050752,NA,NA,NA
