"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-97.036890540329,3.10925134517114,0.0185809990062088,0.131937482426452,555.360869360935
"prior",-40.3326841239648,9.54081697415399,0.0570162688810921,0.383850871032766,617.797388892373
"alpha",0.114790338365157,0.0249218827218048,0.000148934076624551,0.000644627701854803,1494.66466141868
"sig2",0.454342500876939,0.109640682479909,0.000655216702040893,0.00205269819525829,2852.94408178428
"k",5.25495518017214,2.06796030433675,0.0123582059132776,0.0833547018274351,615.494521069848
"ntheta",6.25495518017214,2.06796030433675,0.0123582059132776,0.0833547018274351,615.494521069848
"root",0.177152962873297,0.473176384563375,0.00282771926592174,0.0123649672061099,1464.4015686514
"all theta",1.06404885830626,1.56165188767634,NA,NA,NA
