"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-96.7449187566309,3.02988990960974,0.0181067321838794,0.125738284728835,580.655620818625
"prior",-40.0266789688434,9.36656297362929,0.0559749206428399,0.367092596151416,651.042385693793
"alpha",0.125487550704501,0.0260279837934193,0.000155544176816147,0.000703868855119279,1367.40624015104
"sig2",0.477941290123228,0.1096104159949,0.000655035828426817,0.00192820594298366,3231.44536686479
"k",5.21627799007178,2.03496420196774,0.0121610200066832,0.0800058554415568,646.948933381504
"ntheta",6.21627799007178,2.03496420196774,0.0121610200066832,0.0800058554415568,646.948933381504
"root",0.22619129270341,0.495918081169721,0.00296362447110829,0.0141044235795613,1236.25824694211
"all theta",1.01434791326087,1.4880884456433,NA,NA,NA
