"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-96.6300421779176,3.38340237801849,0.0202193355391491,0.155468700361667,473.610545857297
"prior",-41.0121755404968,10.1943738182741,0.0609219483270323,0.437501756485171,542.952087868907
"alpha",0.132140889190493,0.0213729037657268,0.000127725249439076,0.000595001997925297,1290.29855984439
"sig2",0.485732581670407,0.109452503655361,0.00065409213854835,0.0022787464200099,2307.06272135825
"k",5.4385557658655,2.21153255842423,0.0132161989200706,0.0950478708508787,541.379603202967
"ntheta",6.4385557658655,2.21153255842423,0.0132161989200706,0.0950478708508787,541.379603202967
"root",0.231731479592141,0.50893552670327,0.00304141719857559,0.0151373722402855,1130.38023479474
"all theta",1.09251226343681,1.53984219346559,NA,NA,NA
