"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-93.6789296885725,3.17006099923522,0.018944399708274,0.156464004618483,410.493566540981
"prior",-39.2978399681888,9.59746183449621,0.0573547806245574,0.38927547984531,607.853175862187
"alpha",0.105450855531567,0.0297701533487474,0.000177907518041875,0.00110453073099788,726.451351828781
"sig2",0.382653219110336,0.100340242011826,0.000599636931893603,0.00207067786342476,2348.14659760227
"k",5.00274990178922,2.08712711175607,0.0124727474507971,0.0852631376010382,599.20465522816
"ntheta",6.00274990178922,2.08712711175607,0.0124727474507971,0.0852631376010382,599.20465522816
"root",0.307502247034391,0.480736345534534,0.00287289786735911,0.0151260028702175,1010.10276168985
"all theta",0.961581264330983,1.51627819925124,NA,NA,NA
