"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-96.1156295353076,3.04277298633532,0.0181837219184683,0.131337804373163,536.734609780237
"prior",-40.966284690785,10.0264408241718,0.0599183746528193,0.417031509134133,578.037282438052
"alpha",0.108467847663236,0.027295032139497,0.000163116103767582,0.000844721376137703,1044.09556561577
"sig2",0.409744744326726,0.103527321156386,0.000618683032656657,0.00206314417636297,2517.97141934177
"k",5.37345094818042,2.17588917321236,0.0130031927550244,0.0904567997820007,578.6168869384
"ntheta",6.37345094818042,2.17588917321236,0.0130031927550244,0.0904567997820007,578.6168869384
"root",0.261561990595258,0.492805234115001,0.00294502198401117,0.0144556986600172,1162.17746694376
"all theta",1.05635784070512,1.5560741571732,NA,NA,NA
