"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-95.190657558995,3.24438597639459,0.0193885684722048,0.142721440241623,516.757265910262
"prior",-40.2709805818976,9.58545025446178,0.0572829989858586,0.384559915415062,621.293783443951
"alpha",0.125941339858251,0.0267212481903395,0.000159687150040303,0.000746510402697908,1281.27323349891
"sig2",0.459193684790541,0.104699266429032,0.000625686620185909,0.00194488398254708,2898.00999109169
"k",5.27427591871719,2.08850220547997,0.012480965060852,0.0842877976906555,613.960545593193
"ntheta",6.27427591871719,2.08850220547997,0.012480965060852,0.0842877976906555,613.960545593193
"root",0.0882274069248617,0.486099673122404,0.00290494930788834,0.0141596258193222,1178.54753619576
"all theta",0.998637077381055,1.49339455449921,NA,NA,NA
