"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-95.648872240286,3.41629276100511,0.0204158896628732,0.153951019858761,492.430586860949
"prior",-40.325430845389,9.58726494872565,0.0572938436647122,0.385600315122491,618.179641937699
"alpha",0.11943224486424,0.0284086904007812,0.000169771365999217,0.000926626319299634,939.924921423017
"sig2",0.411296185190051,0.099509922020306,0.000594674909456522,0.00205629924420819,2341.85574715076
"k",5.27159744294847,2.09075773555885,0.0124944441905529,0.0837781465421186,622.796163330966
"ntheta",6.27159744294847,2.09075773555885,0.0124944441905529,0.0837781465421186,622.796163330966
"root",0.205094934850513,0.48432628104139,0.0028943514523801,0.0151234205024611,1025.59528638511
"all theta",0.999754273214754,1.48506438711806,NA,NA,NA
