"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-99.9431499029337,3.16089091966148,0.0188895989795677,0.128701394712341,603.18774747976
"prior",-40.2292274490219,9.86104123691289,0.0589299407099482,0.406125768817731,589.555176373651
"alpha",0.141087175413538,0.0215395751931339,0.000128721283944882,0.000460235001998358,2190.3573688376
"sig2",0.54359251481247,0.122286200523965,0.000730786777317859,0.00233361773812124,2745.96797873033
"k",5.27945430520339,2.14374730371995,0.0128111117751372,0.0887061183088707,584.036556356157
"ntheta",6.27945430520339,2.14374730371995,0.0128111117751372,0.0887061183088707,584.036556356157
"root",0.0619560823560566,0.584539661961021,0.00349323025777754,0.0187053411227982,976.554988368413
"all theta",0.932916613221566,1.53368730283846,NA,NA,NA
