"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-98.0053268791503,3.31726376962254,0.0198240888123814,0.148105168057921,501.671679012371
"prior",-40.6972374570435,9.50234324209343,0.056786348460444,0.390219593105927,592.984421888382
"alpha",0.116152291229642,0.0255763846145516,0.00015284540371542,0.000720499633989084,1260.11673511917
"sig2",0.456631235120206,0.111360740083322,0.000665495828773211,0.00207746967438123,2873.39168822577
"k",5.32798828613264,2.05208740050012,0.0122633488632446,0.0840034687563636,596.756651294571
"ntheta",6.32798828613264,2.05208740050012,0.0122633488632446,0.0840034687563636,596.756651294571
"root",0.187616504387408,0.494350514769887,0.00295425663734897,0.0153934419205893,1031.33203181016
"all theta",1.0674033353922,1.61121762423193,NA,NA,NA
