"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-95.0518625899107,2.96372378104141,0.0177113209955616,0.121152153628431,598.42974578164
"prior",-40.56050971149,10.5521161877636,0.0630598297248443,0.46736608729682,509.758805670011
"alpha",0.113096306975801,0.0280531088672534,0.000167646397835622,0.000839250735647242,1117.32247064157
"sig2",0.418737733417275,0.102142247350516,0.000610405781269316,0.00204221060334256,2501.55332213393
"k",5.30456055140888,2.29772175688368,0.0137312687015497,0.10239727997365,503.521514962156
"ntheta",6.30456055140888,2.29772175688368,0.0137312687015497,0.10239727997365,503.521514962156
"root",0.214861048789368,0.48073056787766,0.00287286333987171,0.01446958843957,1103.80185395108
"all theta",1.02816695779583,1.52206664186159,NA,NA,NA
