"","Mean","SD","Naive SE","Time-series SE","Effective Size"
"lnL",-97.4283813358753,3.05111389793623,0.0182335675092431,0.129686233846499,553.51460376473
"prior",-40.7602550225891,9.70934958255002,0.0580234258721098,0.396980321587609,598.194364964881
"alpha",0.115462754386558,0.0272052459084154,0.000162579537988463,0.000792668283108046,1177.93777505876
"sig2",0.447786591708226,0.109767600359455,0.000655975167900324,0.00201687355629684,2962.04052880115
"k",5.34823756294418,2.10958133561184,0.0126069347083816,0.0849255032563489,617.044222922063
"ntheta",6.34823756294418,2.10958133561184,0.0126069347083816,0.0849255032563489,617.044222922063
"root",0.255378754018801,0.510427525981088,0.00305033344046818,0.0151103540563723,1141.08735356834
"all theta",1.08761320785141,1.54454464474398,NA,NA,NA
